locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCNBLBAO_00123	CDS	720	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
GCNBLBAO_00124	CDS	759	hisF_1	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
GCNBLBAO_00125	CDS	318	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
GCNBLBAO_00126	CDS	327	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
GCNBLBAO_00127	CDS	1077	hisC	2.6.1.9		Histidinol-phosphate aminotransferase
GCNBLBAO_00128	CDS	624	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
GCNBLBAO_00129	CDS	771	hisF_2	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
GCNBLBAO_00130	CDS	1833	cstA		COG1966	Peptide transporter CstA
GCNBLBAO_00131	CDS	1614				hypothetical protein
GCNBLBAO_00132	CDS	396				hypothetical protein
GCNBLBAO_00133	CDS	747				hypothetical protein
GCNBLBAO_00134	CDS	498	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
GCNBLBAO_00135	CDS	822				hypothetical protein
GCNBLBAO_00136	CDS	915	cysK_1	2.5.1.47		Cysteine synthase
GCNBLBAO_00137	CDS	609	cysE	2.3.1.30	COG1045	Serine acetyltransferase
GCNBLBAO_00138	CDS	435	dps	1.16.-.-	COG0783	DNA protection during starvation protein
GCNBLBAO_00139	tRNA	91				tRNA-Ser(gct)
GCNBLBAO_00140	CDS	753				hypothetical protein
GCNBLBAO_00141	CDS	1263	mntH		COG1914	Divalent metal cation transporter MntH
GCNBLBAO_00142	CDS	603				hypothetical protein
GCNBLBAO_00143	CDS	747				hypothetical protein
GCNBLBAO_00144	CDS	1119		1.8.-.-	COG0502	[FeFe] hydrogenase maturase subunit HydE
GCNBLBAO_00145	CDS	666				hypothetical protein
GCNBLBAO_00146	CDS	2067	fusA_1		COG0480	Elongation factor G
GCNBLBAO_00147	CDS	477	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
GCNBLBAO_00148	CDS	894	yicL_1		COG0697	putative inner membrane transporter YicL
GCNBLBAO_00149	CDS	942	yicL_2		COG0697	putative inner membrane transporter YicL
GCNBLBAO_00150	CDS	189				hypothetical protein
GCNBLBAO_00151	CDS	1296	iaaH	3.5.1.-		Indole-3-acetyl-aspartic acid hydrolase
GCNBLBAO_00152	CDS	1245		3.-.-.-	COG0624	putative hydrolase
GCNBLBAO_00153	CDS	1254	dcuD_1		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
GCNBLBAO_00154	CDS	1179	pcaK		COG0477	4-hydroxybenzoate transporter PcaK
GCNBLBAO_00155	CDS	2214				hypothetical protein
GCNBLBAO_00156	CDS	930				hypothetical protein
GCNBLBAO_00157	CDS	1470	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
GCNBLBAO_00158	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
GCNBLBAO_00159	CDS	1011	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
GCNBLBAO_00160	CDS	1500	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
GCNBLBAO_00161	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
GCNBLBAO_00162	CDS	792	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
GCNBLBAO_00163	CDS	291				hypothetical protein
GCNBLBAO_00164	CDS	924	yhaH_1		COG3152	Inner membrane protein YhaH
GCNBLBAO_00165	CDS	570	yhaH_2		COG3152	Inner membrane protein YhaH
GCNBLBAO_00166	CDS	636	yhaH_3		COG3152	Inner membrane protein YhaH
GCNBLBAO_00167	CDS	2835	ileS	6.1.1.5		Isoleucine--tRNA ligase
GCNBLBAO_00168	CDS	1122				hypothetical protein
GCNBLBAO_00169	CDS	1266				hypothetical protein
GCNBLBAO_00170	CDS	1251				hypothetical protein
GCNBLBAO_00171	CDS	2370				hypothetical protein
GCNBLBAO_00172	CDS	783	glnH_1		COG0834	Glutamine-binding periplasmic protein
GCNBLBAO_00173	CDS	1182	abgB_1	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
GCNBLBAO_00174	CDS	327				hypothetical protein
GCNBLBAO_00175	CDS	1137	ywpJ	3.1.3.-	COG0561	Phosphatase YwpJ
GCNBLBAO_00176	CDS	198	fer			Ferredoxin
GCNBLBAO_00177	CDS	1536	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
GCNBLBAO_00178	CDS	519				hypothetical protein
GCNBLBAO_00179	CDS	528				hypothetical protein
GCNBLBAO_00180	CDS	357				hypothetical protein
GCNBLBAO_00181	CDS	420				hypothetical protein
GCNBLBAO_00182	CDS	489				hypothetical protein
GCNBLBAO_00183	CDS	1101	mntB_1			Manganese transport system membrane protein MntB
GCNBLBAO_00184	CDS	966	mntB_2			Manganese transport system membrane protein MntB
GCNBLBAO_00185	CDS	732	znuC_1	3.6.3.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
GCNBLBAO_00186	CDS	942	troA		COG0803	Periplasmic zinc-binding protein TroA
GCNBLBAO_00187	CDS	96				hypothetical protein
GCNBLBAO_00188	CDS	378				hypothetical protein
GCNBLBAO_00189	CDS	348				hypothetical protein
GCNBLBAO_00190	CDS	1626				hypothetical protein
GCNBLBAO_00191	CDS	1629				hypothetical protein
GCNBLBAO_00192	CDS	906	oxyR			Hydrogen peroxide-inducible genes activator
GCNBLBAO_00193	CDS	2190	cooS1	1.2.7.4	COG1151	Carbon monoxide dehydrogenase 1
GCNBLBAO_00194	CDS	786				hypothetical protein
GCNBLBAO_00195	CDS	600				hypothetical protein
GCNBLBAO_00196	CDS	363				hypothetical protein
GCNBLBAO_00197	CDS	1029	bioB	2.8.1.6		Biotin synthase
GCNBLBAO_00198	CDS	1272	yhaO		COG0420	putative metallophosphoesterase YhaO
GCNBLBAO_00199	CDS	2883	yhaN		COG4717	putative protein YhaN
GCNBLBAO_00200	CDS	1044	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
GCNBLBAO_00201	CDS	900	hemH	4.99.1.1	COG0276	Ferrochelatase
GCNBLBAO_00202	CDS	1623	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
GCNBLBAO_00203	CDS	732		1.11.1.-		Putative heme-dependent peroxidase
GCNBLBAO_00204	CDS	1338	narK		COG2223	Nitrate/nitrite transporter NarK
GCNBLBAO_00205	CDS	687	fnr		COG0664	Anaerobic regulatory protein
GCNBLBAO_00206	CDS	3678	narG	1.7.99.4	COG5013	Respiratory nitrate reductase 1 alpha chain
GCNBLBAO_00207	CDS	1428	narY	1.7.99.4	COG1140	Respiratory nitrate reductase 2 beta chain
GCNBLBAO_00208	CDS	525	narX_1	1.7.99.4		Nitrate reductase-like protein NarX
GCNBLBAO_00209	CDS	672	narX_2	1.7.99.4		Nitrate reductase-like protein NarX
GCNBLBAO_00210	CDS	603				hypothetical protein
GCNBLBAO_00211	CDS	1272	slpA_2			S-layer protein SlpA
GCNBLBAO_00212	CDS	606				hypothetical protein
GCNBLBAO_00213	CDS	1206	yfmO			Multidrug efflux protein YfmO
GCNBLBAO_00214	CDS	885	benM			HTH-type transcriptional regulator BenM
GCNBLBAO_00215	CDS	615	argO		COG1279	Arginine exporter protein ArgO
GCNBLBAO_00216	CDS	1041				hypothetical protein
GCNBLBAO_00217	CDS	546	mtcA1_1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
GCNBLBAO_00218	CDS	753	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
GCNBLBAO_00219	CDS	1389	bioK	2.6.1.105	COG0161	L-Lysine--8-amino-7-oxononanoate transaminase
GCNBLBAO_00220	CDS	1341	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
GCNBLBAO_00221	CDS	408	fur_1		COG0735	Ferric uptake regulation protein
GCNBLBAO_00222	CDS	819	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
GCNBLBAO_00223	CDS	768	znuC_2	3.6.3.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
GCNBLBAO_00224	CDS	906	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
GCNBLBAO_00225	CDS	606		2.7.7.-	COG2184	Adenosine monophosphate-protein transferase NmFic
GCNBLBAO_00226	CDS	570				hypothetical protein
GCNBLBAO_00227	CDS	672				hypothetical protein
GCNBLBAO_00228	CDS	684				hypothetical protein
GCNBLBAO_00229	CDS	630				hypothetical protein
GCNBLBAO_00230	CDS	609				hypothetical protein
GCNBLBAO_00231	CDS	903	fliU			Flagellar biosynthetic protein FliU
GCNBLBAO_00232	CDS	564				hypothetical protein
GCNBLBAO_00233	CDS	690				hypothetical protein
GCNBLBAO_00234	CDS	279				hypothetical protein
GCNBLBAO_00235	CDS	1113	alr	5.1.1.1		Alanine racemase
GCNBLBAO_00236	CDS	954		1.-.-.-	COG1052	Putative 2-hydroxyacid dehydrogenase
GCNBLBAO_00237	CDS	777	pflA	1.97.1.4		Pyruvate formate-lyase-activating enzyme
GCNBLBAO_00238	CDS	240	pflB_1	2.3.1.54	COG1882	Formate acetyltransferase
GCNBLBAO_00239	CDS	2118	pflB_2	2.3.1.54	COG1882	Formate acetyltransferase
GCNBLBAO_00240	CDS	867				hypothetical protein
GCNBLBAO_00241	CDS	1023	metN2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
GCNBLBAO_00242	CDS	672	metP		COG2011	Methionine import system permease protein MetP
GCNBLBAO_00243	CDS	825	metQ_1		COG1464	Methionine-binding lipoprotein MetQ
GCNBLBAO_00244	CDS	1758			COG1132	putative ABC transporter ATP-binding protein
GCNBLBAO_00245	CDS	1836			COG1132	putative ABC transporter ATP-binding protein
GCNBLBAO_00246	CDS	1467	ttdT		COG0471	L-tartrate/succinate antiporter
GCNBLBAO_00247	CDS	405				hypothetical protein
GCNBLBAO_00248	CDS	504				hypothetical protein
GCNBLBAO_00249	CDS	1134	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
GCNBLBAO_00250	CDS	1185	patB_1	4.4.1.8	COG1168	Cystathionine beta-lyase PatB
GCNBLBAO_00251	CDS	960	metAA	2.3.1.31		Homoserine O-acetyltransferase
GCNBLBAO_00252	CDS	1272		4.4.1.11	COG0626	L-methionine gamma-lyase
GCNBLBAO_00253	CDS	588				hypothetical protein
GCNBLBAO_00254	CDS	567	bioY_1		COG1268	Biotin transporter BioY
GCNBLBAO_00255	CDS	765				hypothetical protein
GCNBLBAO_00256	CDS	1536			COG0701	Putative two-component membrane permease complex subunit SMU_747c
GCNBLBAO_00257	CDS	870	yjiA		COG0523	putative GTP-binding protein YjiA
GCNBLBAO_00258	CDS	1449	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
GCNBLBAO_00259	CDS	1452	pncB2	6.3.4.21		Nicotinate phosphoribosyltransferase pncB2
GCNBLBAO_00260	CDS	768	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
GCNBLBAO_00261	CDS	978	ansA	3.5.1.1	COG0252	putative L-asparaginase
GCNBLBAO_00262	CDS	777				hypothetical protein
GCNBLBAO_00263	CDS	930	mscS		COG0668	Small-conductance mechanosensitive channel
GCNBLBAO_00264	CDS	858	dacB	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacB
GCNBLBAO_00265	CDS	591	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
GCNBLBAO_00266	CDS	876	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
GCNBLBAO_00267	CDS	783	ndhF	1.17.1.5		Nicotinate dehydrogenase FAD-subunit
GCNBLBAO_00268	CDS	456	hcrC	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit gamma
GCNBLBAO_00269	CDS	2295	xdhA	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
GCNBLBAO_00270	CDS	759				hypothetical protein
GCNBLBAO_00271	CDS	720	mocA	2.7.7.76	COG2068	Molybdenum cofactor cytidylyltransferase
GCNBLBAO_00272	CDS	813				hypothetical protein
GCNBLBAO_00273	CDS	729	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
GCNBLBAO_00274	CDS	315				hypothetical protein
GCNBLBAO_00275	CDS	813	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
GCNBLBAO_00276	CDS	921	cdaR		COG4856	CdaA regulatory protein CdaR
GCNBLBAO_00277	CDS	1599	dadA	1.4.99.-		D-amino acid dehydrogenase
GCNBLBAO_00278	CDS	1353	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
GCNBLBAO_00279	CDS	993				hypothetical protein
GCNBLBAO_00280	CDS	1383				hypothetical protein
GCNBLBAO_00281	CDS	1833	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
GCNBLBAO_00282	CDS	987	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
GCNBLBAO_00283	CDS	477				hypothetical protein
GCNBLBAO_00284	CDS	813	fliY		COG0834	L-cystine-binding protein FliY
GCNBLBAO_00285	CDS	657	artQ		COG0765	Arginine transport system permease protein ArtQ
GCNBLBAO_00286	CDS	759	artM		COG1126	Arginine transport ATP-binding protein ArtM
GCNBLBAO_00287	CDS	1272				hypothetical protein
GCNBLBAO_00288	CDS	447				Putative universal stress protein
GCNBLBAO_00289	CDS	291	ziaR			Transcriptional repressor SmtB 
GCNBLBAO_00290	CDS	957				hypothetical protein
GCNBLBAO_00291	CDS	789	modA		COG0725	Molybdate-binding protein ModA
GCNBLBAO_00292	CDS	669	modB		COG4149	Molybdenum transport system permease protein ModB
GCNBLBAO_00293	CDS	630	fbpC	3.6.3.30		Fe(3+) ions import ATP-binding protein FbpC
GCNBLBAO_00294	CDS	570				hypothetical protein
GCNBLBAO_00295	CDS	795				hypothetical protein
GCNBLBAO_00296	CDS	1194				hypothetical protein
GCNBLBAO_00297	CDS	480				hypothetical protein
GCNBLBAO_00298	CDS	843	thiD_1	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
GCNBLBAO_00299	CDS	1518	thiE	2.5.1.3		Thiamine-phosphate synthase
GCNBLBAO_00300	CDS	546	rbr		COG1592	Rubrerythrin
GCNBLBAO_00301	CDS	204				hypothetical protein
GCNBLBAO_00302	CDS	1032	selD	2.7.9.3	COG0709	Selenide, water dikinase
GCNBLBAO_00303	CDS	600				hypothetical protein
GCNBLBAO_00304	CDS	258				hypothetical protein
GCNBLBAO_00305	CDS	711		1.-.-.-		Putative NAD(P)H nitroreductase
GCNBLBAO_00306	CDS	237				hypothetical protein
GCNBLBAO_00307	CDS	1167	ychF		COG0012	Ribosome-binding ATPase YchF
GCNBLBAO_00308	CDS	1173	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
GCNBLBAO_00309	CDS	975	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
GCNBLBAO_00310	CDS	1230	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
GCNBLBAO_00311	CDS	1086				hypothetical protein
GCNBLBAO_00312	CDS	1176	rnaJ	3.1.-.-		Ribonuclease J
GCNBLBAO_00313	CDS	1098	bcr_1			Bicyclomycin resistance protein
GCNBLBAO_00314	CDS	285	rpsF		COG0360	30S ribosomal protein S6
GCNBLBAO_00315	CDS	399	ssb		COG0629	Single-stranded DNA-binding protein
GCNBLBAO_00316	CDS	231	rpsR			30S ribosomal protein S18
GCNBLBAO_00317	CDS	498			COG0789	putative HTH-type transcriptional regulator
GCNBLBAO_00318	CDS	1758	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
GCNBLBAO_00319	CDS	684				hypothetical protein
GCNBLBAO_00320	CDS	660	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
GCNBLBAO_00321	CDS	1344	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
GCNBLBAO_00322	CDS	1302	uraA		COG2233	Uracil permease
GCNBLBAO_00323	CDS	465				hypothetical protein
GCNBLBAO_00324	CDS	957				hypothetical protein
GCNBLBAO_00325	CDS	750				hypothetical protein
GCNBLBAO_00326	CDS	732				hypothetical protein
GCNBLBAO_00327	CDS	939				hypothetical protein
GCNBLBAO_00328	CDS	594				hypothetical protein
GCNBLBAO_00329	CDS	1251	yhhS_1			putative MFS-type transporter YhhS
GCNBLBAO_00330	CDS	288				hypothetical protein
GCNBLBAO_00331	CDS	1224	pepT	3.4.11.4	COG2195	Peptidase T
GCNBLBAO_00332	CDS	1935				hypothetical protein
GCNBLBAO_00333	CDS	786	glnH_2		COG0834	Glutamine-binding periplasmic protein
GCNBLBAO_00334	CDS	1026	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
GCNBLBAO_00335	tRNA	91				tRNA-Ser(gga)
GCNBLBAO_00336	CDS	1236	norV_2		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
GCNBLBAO_00337	CDS	3741	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
GCNBLBAO_00338	CDS	906	cynR			HTH-type transcriptional regulator CynR
GCNBLBAO_00339	CDS	576	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
GCNBLBAO_00340	CDS	450				hypothetical protein
GCNBLBAO_00341	CDS	441				hypothetical protein
GCNBLBAO_00342	CDS	492	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
GCNBLBAO_00343	CDS	729	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
GCNBLBAO_00344	CDS	1419	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
GCNBLBAO_00345	CDS	1062	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
GCNBLBAO_00346	CDS	618	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
GCNBLBAO_00347	CDS	1530	purH			Bifunctional purine biosynthesis protein PurH
