locus_tag	ftype	length_bp	gene	EC_number	COG	product
KBOCBMGA_00050	rRNA	109				5S ribosomal RNA
KBOCBMGA_00051	CDS	891		1.13.11.24	COG1741	Putative quercetin 2,3-dioxygenase
KBOCBMGA_00052	CDS	276				hypothetical protein
KBOCBMGA_00053	CDS	360				hypothetical protein
KBOCBMGA_00054	CDS	1131	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
KBOCBMGA_00055	CDS	612	exbB_1		COG0811	Biopolymer transport protein ExbB
KBOCBMGA_00056	CDS	405				hypothetical protein
KBOCBMGA_00057	CDS	744				hypothetical protein
KBOCBMGA_00058	CDS	1935	cirA_1		COG4771	Colicin I receptor
KBOCBMGA_00059	CDS	1986	cirA_2		COG4771	Colicin I receptor
KBOCBMGA_00060	CDS	954	yfmC		COG4594	Fe(3+)-citrate-binding protein YfmC
KBOCBMGA_00061	CDS	1038	hmuU_1		COG0609	Hemin transport system permease protein HmuU
KBOCBMGA_00062	CDS	846	fecE_1		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
KBOCBMGA_00063	CDS	930	bchI	6.6.1.1	COG1239	Magnesium-chelatase 38 kDa subunit
KBOCBMGA_00064	CDS	2001			COG1239	putative protein
KBOCBMGA_00065	CDS	3624	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
KBOCBMGA_00066	CDS	912				hypothetical protein
KBOCBMGA_00067	CDS	1869	btuB		COG4206	Vitamin B12 transporter BtuB
KBOCBMGA_00068	CDS	1317	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
KBOCBMGA_00069	CDS	489				hypothetical protein
KBOCBMGA_00070	CDS	1308		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
KBOCBMGA_00071	CDS	279	fixX		COG2440	Ferredoxin-like protein FixX
KBOCBMGA_00072	CDS	987	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
KBOCBMGA_00073	CDS	1002	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
KBOCBMGA_00074	CDS	759	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
KBOCBMGA_00075	CDS	603				hypothetical protein
KBOCBMGA_00076	CDS	594				hypothetical protein
KBOCBMGA_00077	CDS	1068	nikB		COG0601	Nickel transport system permease protein NikB
KBOCBMGA_00078	CDS	810	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
KBOCBMGA_00079	CDS	1524	ddpA_1		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
KBOCBMGA_00080	CDS	768	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
KBOCBMGA_00081	CDS	741	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
KBOCBMGA_00082	CDS	495				hypothetical protein
KBOCBMGA_00083	CDS	993				hypothetical protein
KBOCBMGA_00084	CDS	474				hypothetical protein
KBOCBMGA_00085	CDS	348				hypothetical protein
KBOCBMGA_00086	CDS	273				hypothetical protein
KBOCBMGA_00087	CDS	348				hypothetical protein
KBOCBMGA_00088	CDS	633				hypothetical protein
KBOCBMGA_00089	CDS	408				hypothetical protein
KBOCBMGA_00090	CDS	942				hypothetical protein
KBOCBMGA_00091	CDS	1209				hypothetical protein
KBOCBMGA_00092	CDS	516				hypothetical protein
KBOCBMGA_00093	CDS	1539	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
KBOCBMGA_00094	CDS	1260	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
KBOCBMGA_00095	CDS	492	DmdB	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
KBOCBMGA_00096	CDS	1071	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
KBOCBMGA_00097	CDS	330	qacC			Quaternary ammonium compound-resistance protein QacC
KBOCBMGA_00098	CDS	540	niaX			Niacin transporter NiaX
KBOCBMGA_00099	CDS	1188	norV_1		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
KBOCBMGA_00100	CDS	570				hypothetical protein
KBOCBMGA_00101	CDS	846				hypothetical protein
KBOCBMGA_00102	CDS	1968	ehaG_1		COG5295	Autotransporter adhesin EhaG
KBOCBMGA_00103	CDS	486	ytmI	2.3.1.-		putative N-acetyltransferase YtmI
KBOCBMGA_00104	CDS	750				hypothetical protein
KBOCBMGA_00105	CDS	930				hypothetical protein
KBOCBMGA_00106	CDS	654	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
KBOCBMGA_00107	CDS	1329	slpA_1			S-layer protein SlpA
KBOCBMGA_00108	CDS	399				hypothetical protein
KBOCBMGA_00109	CDS	903	rbsB		COG1879	Ribose import binding protein RbsB
KBOCBMGA_00110	CDS	936	rbsC		COG1172	Ribose import permease protein RbsC
KBOCBMGA_00111	CDS	1482	rbsA	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
KBOCBMGA_00112	CDS	414	rbsD	5.4.99.62	COG1869	D-ribose pyranase
KBOCBMGA_00113	CDS	888	rbsK	2.7.1.15	COG0524	Ribokinase
KBOCBMGA_00114	CDS	657				hypothetical protein
KBOCBMGA_00115	CDS	2556	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
KBOCBMGA_00116	CDS	1242				hypothetical protein
KBOCBMGA_00117	CDS	3111	hsdR	3.1.21.3		Type-1 restriction enzyme R protein
KBOCBMGA_00118	CDS	246				hypothetical protein
KBOCBMGA_00119	CDS	321				hypothetical protein
KBOCBMGA_00120	CDS	1602	ecfA1_1	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
KBOCBMGA_00121	CDS	813	ecfA2_1	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
KBOCBMGA_00122	CDS	669	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
KBOCBMGA_00123	CDS	495		2.3.1.-		L-methionine sulfoximine/L-methionine sulfone acetyltransferase
KBOCBMGA_00124	CDS	864	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
KBOCBMGA_00125	CDS	252	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
KBOCBMGA_00126	CDS	1833	cstA		COG1966	Peptide transporter CstA
KBOCBMGA_00127	CDS	1272				hypothetical protein
KBOCBMGA_00128	CDS	1617				hypothetical protein
KBOCBMGA_00129	CDS	396				hypothetical protein
KBOCBMGA_00130	CDS	747				hypothetical protein
KBOCBMGA_00131	CDS	345				hypothetical protein
KBOCBMGA_00132	CDS	342				hypothetical protein
KBOCBMGA_00133	CDS	195				hypothetical protein
KBOCBMGA_00134	CDS	207				hypothetical protein
KBOCBMGA_00135	CDS	402				hypothetical protein
KBOCBMGA_00136	CDS	498	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
KBOCBMGA_00137	CDS	306				hypothetical protein
KBOCBMGA_00138	CDS	915	cysK_1	2.5.1.47		Cysteine synthase
KBOCBMGA_00139	CDS	609	cysE	2.3.1.30	COG1045	Serine acetyltransferase
KBOCBMGA_00140	tRNA	91				tRNA-Ser(gct)
KBOCBMGA_00141	CDS	753				hypothetical protein
KBOCBMGA_00142	CDS	1260	mntH		COG1914	Divalent metal cation transporter MntH
KBOCBMGA_00143	CDS	603				hypothetical protein
KBOCBMGA_00144	CDS	744				hypothetical protein
KBOCBMGA_00145	CDS	1119		1.8.-.-	COG0502	[FeFe] hydrogenase maturase subunit HydE
KBOCBMGA_00146	CDS	666				hypothetical protein
KBOCBMGA_00147	CDS	2067	fusA_1		COG0480	Elongation factor G
KBOCBMGA_00148	CDS	477	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
KBOCBMGA_00149	CDS	894	yicL_1		COG0697	putative inner membrane transporter YicL
KBOCBMGA_00150	CDS	984	yicL_2		COG0697	putative inner membrane transporter YicL
KBOCBMGA_00151	CDS	189				hypothetical protein
KBOCBMGA_00152	CDS	1296	iaaH	3.5.1.-		Indole-3-acetyl-aspartic acid hydrolase
KBOCBMGA_00153	CDS	1245		3.-.-.-	COG0624	putative hydrolase
KBOCBMGA_00154	CDS	1254	dcuD_1		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
KBOCBMGA_00155	CDS	1179	pcaK		COG0477	4-hydroxybenzoate transporter PcaK
KBOCBMGA_00156	CDS	2214				hypothetical protein
KBOCBMGA_00157	CDS	1470	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
KBOCBMGA_00158	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
KBOCBMGA_00159	CDS	1011	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
KBOCBMGA_00160	CDS	1500	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
KBOCBMGA_00161	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
KBOCBMGA_00162	CDS	792	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
KBOCBMGA_00163	CDS	291				hypothetical protein
KBOCBMGA_00164	CDS	924	yhaH_1		COG3152	Inner membrane protein YhaH
KBOCBMGA_00165	CDS	570	yhaH_2		COG3152	Inner membrane protein YhaH
KBOCBMGA_00166	CDS	636	yhaI		COG3152	Inner membrane protein YhaI
KBOCBMGA_00167	CDS	927				hypothetical protein
KBOCBMGA_00168	CDS	2835	ileS	6.1.1.5		Isoleucine--tRNA ligase
KBOCBMGA_00169	CDS	1131				hypothetical protein
KBOCBMGA_00170	CDS	1266				hypothetical protein
KBOCBMGA_00171	CDS	1251				hypothetical protein
KBOCBMGA_00172	CDS	2370				hypothetical protein
KBOCBMGA_00173	CDS	783	glnH_1		COG0834	Glutamine-binding periplasmic protein
KBOCBMGA_00174	CDS	1182	abgB_1	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
KBOCBMGA_00175	CDS	351				hypothetical protein
KBOCBMGA_00176	CDS	1140	ywpJ	3.1.3.-	COG0561	Phosphatase YwpJ
KBOCBMGA_00177	CDS	198	fer			Ferredoxin
KBOCBMGA_00178	CDS	1536	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
KBOCBMGA_00179	CDS	210				hypothetical protein
KBOCBMGA_00180	CDS	1461				hypothetical protein
KBOCBMGA_00181	CDS	492				hypothetical protein
KBOCBMGA_00182	CDS	297				hypothetical protein
KBOCBMGA_00183	CDS	1131				hypothetical protein
KBOCBMGA_00184	CDS	534				hypothetical protein
KBOCBMGA_00185	CDS	417				hypothetical protein
KBOCBMGA_00186	CDS	324				hypothetical protein
KBOCBMGA_00187	CDS	420				hypothetical protein
KBOCBMGA_00188	CDS	489				hypothetical protein
KBOCBMGA_00189	CDS	1101	mntB_1			Manganese transport system membrane protein MntB
KBOCBMGA_00190	CDS	966	mntB_2			Manganese transport system membrane protein MntB
KBOCBMGA_00191	CDS	732	znuC_1	3.6.3.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
KBOCBMGA_00192	CDS	942	troA		COG0803	Periplasmic zinc-binding protein TroA
KBOCBMGA_00193	CDS	96				hypothetical protein
KBOCBMGA_00194	CDS	378				hypothetical protein
KBOCBMGA_00195	CDS	348				hypothetical protein
KBOCBMGA_00196	CDS	1626				hypothetical protein
KBOCBMGA_00197	CDS	1629				hypothetical protein
KBOCBMGA_00198	CDS	951	oxyR			Hydrogen peroxide-inducible genes activator
KBOCBMGA_00199	CDS	2172	cooS1	1.2.7.4	COG1151	Carbon monoxide dehydrogenase 1
KBOCBMGA_00200	CDS	786				hypothetical protein
KBOCBMGA_00201	CDS	600				hypothetical protein
KBOCBMGA_00202	CDS	363				hypothetical protein
KBOCBMGA_00203	CDS	1029	bioB	2.8.1.6		Biotin synthase
KBOCBMGA_00204	CDS	1272	yhaO		COG0420	putative metallophosphoesterase YhaO
KBOCBMGA_00205	CDS	2883	yhaN		COG4717	putative protein YhaN
KBOCBMGA_00206	CDS	1044	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
KBOCBMGA_00207	CDS	900	hemH	4.99.1.1	COG0276	Ferrochelatase
KBOCBMGA_00208	CDS	1731	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
KBOCBMGA_00209	CDS	732		1.11.1.-		Putative heme-dependent peroxidase
KBOCBMGA_00210	CDS	1338	narK		COG2223	Nitrate/nitrite transporter NarK
KBOCBMGA_00211	CDS	687	fnr		COG0664	Anaerobic regulatory protein
KBOCBMGA_00212	CDS	3675	narG	1.7.99.4	COG5013	Respiratory nitrate reductase 1 alpha chain
KBOCBMGA_00213	CDS	1428	narH	1.7.99.4	COG1140	Respiratory nitrate reductase 1 beta chain
KBOCBMGA_00214	CDS	525	narX_1	1.7.99.4		Nitrate reductase-like protein NarX
KBOCBMGA_00215	CDS	672	narX_2	1.7.99.4		Nitrate reductase-like protein NarX
KBOCBMGA_00216	CDS	603				hypothetical protein
KBOCBMGA_00217	CDS	1272	slpA_2			S-layer protein SlpA
KBOCBMGA_00218	CDS	606				hypothetical protein
KBOCBMGA_00219	CDS	1206	yfmO			Multidrug efflux protein YfmO
KBOCBMGA_00220	CDS	885	cynR_1			HTH-type transcriptional regulator CynR
KBOCBMGA_00221	CDS	618	argO		COG1279	Arginine exporter protein ArgO
KBOCBMGA_00222	CDS	1041				hypothetical protein
KBOCBMGA_00223	CDS	546	mtcA1_1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
KBOCBMGA_00224	CDS	753	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
KBOCBMGA_00225	CDS	1389	bioK	2.6.1.105	COG0161	L-Lysine--8-amino-7-oxononanoate transaminase
KBOCBMGA_00226	CDS	1341	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
KBOCBMGA_00227	CDS	408	fur_1		COG0735	Ferric uptake regulation protein
KBOCBMGA_00228	CDS	819	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
KBOCBMGA_00229	CDS	774	znuC_2	3.6.3.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
KBOCBMGA_00230	CDS	906	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
KBOCBMGA_00231	CDS	606		2.7.7.-	COG2184	Adenosine monophosphate-protein transferase NmFic
KBOCBMGA_00232	CDS	342				hypothetical protein
KBOCBMGA_00233	CDS	672				hypothetical protein
KBOCBMGA_00234	CDS	684				hypothetical protein
KBOCBMGA_00235	CDS	630				hypothetical protein
KBOCBMGA_00236	CDS	609				hypothetical protein
KBOCBMGA_00237	CDS	915	fliU			Flagellar biosynthetic protein FliU
KBOCBMGA_00238	CDS	564				hypothetical protein
KBOCBMGA_00239	CDS	585				hypothetical protein
KBOCBMGA_00240	CDS	279				hypothetical protein
KBOCBMGA_00241	CDS	1113	alr	5.1.1.1		Alanine racemase
KBOCBMGA_00242	CDS	954		1.-.-.-	COG1052	Putative 2-hydroxyacid dehydrogenase
KBOCBMGA_00243	CDS	777	pflA	1.97.1.4		Pyruvate formate-lyase-activating enzyme
KBOCBMGA_00244	CDS	240	pflB_1	2.3.1.54	COG1882	Formate acetyltransferase
KBOCBMGA_00245	CDS	2118	pflB_2	2.3.1.54	COG1882	Formate acetyltransferase
KBOCBMGA_00246	CDS	867				hypothetical protein
KBOCBMGA_00247	CDS	1023	metN2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
KBOCBMGA_00248	CDS	672	metP		COG2011	Methionine import system permease protein MetP
KBOCBMGA_00249	CDS	825	metQ_1		COG1464	Methionine-binding lipoprotein MetQ
KBOCBMGA_00250	CDS	1824			COG1132	putative ABC transporter ATP-binding protein
KBOCBMGA_00251	CDS	1836			COG1132	putative ABC transporter ATP-binding protein
KBOCBMGA_00252	CDS	1467	ttdT		COG0471	L-tartrate/succinate antiporter
KBOCBMGA_00253	CDS	405				hypothetical protein
KBOCBMGA_00254	CDS	504				hypothetical protein
KBOCBMGA_00255	CDS	1134	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
KBOCBMGA_00256	CDS	1185	patB_1	4.4.1.8	COG1168	Cystathionine beta-lyase PatB
KBOCBMGA_00257	CDS	960	metAA	2.3.1.31		Homoserine O-acetyltransferase
KBOCBMGA_00258	CDS	1272		4.4.1.11	COG0626	L-methionine gamma-lyase
KBOCBMGA_00259	CDS	588				hypothetical protein
KBOCBMGA_00260	CDS	567	bioY_1		COG1268	Biotin transporter BioY
KBOCBMGA_00261	CDS	765				hypothetical protein
KBOCBMGA_00262	CDS	1536			COG0701	Putative two-component membrane permease complex subunit SMU_747c
KBOCBMGA_00263	CDS	870	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
KBOCBMGA_00264	CDS	1449	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
KBOCBMGA_00265	CDS	1452	pncB2	6.3.4.21		Nicotinate phosphoribosyltransferase pncB2
KBOCBMGA_00266	CDS	768	nadE	6.3.1.5		NH(3)-dependent NAD(+) synthetase
KBOCBMGA_00267	CDS	978	ansA	3.5.1.1	COG0252	L-asparaginase
KBOCBMGA_00268	CDS	777				hypothetical protein
KBOCBMGA_00269	CDS	930	mscS		COG0668	Small-conductance mechanosensitive channel
KBOCBMGA_00270	CDS	858	dacB	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacB
KBOCBMGA_00271	CDS	591	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
KBOCBMGA_00272	CDS	879	queG_1	1.17.99.6	COG1600	Epoxyqueuosine reductase
KBOCBMGA_00273	CDS	783	ndhF	1.17.1.5		Nicotinate dehydrogenase FAD-subunit
KBOCBMGA_00274	CDS	456	hcrC	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit gamma
KBOCBMGA_00275	CDS	2295	xdhA	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
KBOCBMGA_00276	CDS	759				hypothetical protein
KBOCBMGA_00277	CDS	723	pucB		COG2068	Purine catabolism protein PucB
KBOCBMGA_00278	CDS	813				hypothetical protein
KBOCBMGA_00279	CDS	729	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
KBOCBMGA_00280	CDS	315				hypothetical protein
KBOCBMGA_00281	CDS	813	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
KBOCBMGA_00282	CDS	921	cdaR		COG4856	CdaA regulatory protein CdaR
KBOCBMGA_00283	CDS	1599	dadA	1.4.99.-		D-amino acid dehydrogenase
KBOCBMGA_00284	CDS	1356	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
KBOCBMGA_00285	CDS	1473				hypothetical protein
KBOCBMGA_00286	CDS	1332				hypothetical protein
KBOCBMGA_00287	CDS	570				hypothetical protein
KBOCBMGA_00288	CDS	846				hypothetical protein
KBOCBMGA_00289	CDS	711				hypothetical protein
KBOCBMGA_00290	CDS	1482	yeeR			Inner membrane protein YeeR
KBOCBMGA_00291	CDS	1398				hypothetical protein
KBOCBMGA_00292	CDS	1833	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
KBOCBMGA_00293	CDS	987	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
KBOCBMGA_00294	CDS	477				hypothetical protein
KBOCBMGA_00295	CDS	813	glnH_2		COG0834	Glutamine-binding periplasmic protein
KBOCBMGA_00296	CDS	657	artQ		COG0765	Arginine transport system permease protein ArtQ
KBOCBMGA_00297	CDS	759	artM		COG1126	Arginine transport ATP-binding protein ArtM
KBOCBMGA_00298	CDS	1272				hypothetical protein
KBOCBMGA_00299	CDS	447				Putative universal stress protein
KBOCBMGA_00300	CDS	291	ziaR			Transcriptional repressor SmtB 
KBOCBMGA_00301	CDS	990				hypothetical protein
KBOCBMGA_00302	CDS	789	modA_1		COG0725	Molybdate-binding protein ModA
KBOCBMGA_00303	CDS	669	modB		COG4149	Molybdenum transport system permease protein ModB
KBOCBMGA_00304	CDS	630	fbpC	3.6.3.30		Fe(3+) ions import ATP-binding protein FbpC
KBOCBMGA_00305	CDS	1194				hypothetical protein
KBOCBMGA_00306	CDS	480				hypothetical protein
KBOCBMGA_00307	CDS	843	thiD_1	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
KBOCBMGA_00308	CDS	1518	thiE	2.5.1.3		Thiamine-phosphate synthase
KBOCBMGA_00309	CDS	546	rbr		COG1592	Rubrerythrin
KBOCBMGA_00310	CDS	204				hypothetical protein
KBOCBMGA_00311	CDS	1032	selD	2.7.9.3	COG0709	Selenide, water dikinase
KBOCBMGA_00312	CDS	600				hypothetical protein
KBOCBMGA_00313	CDS	276				hypothetical protein
KBOCBMGA_00314	CDS	711	yfkO	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YfkO
KBOCBMGA_00315	CDS	240				hypothetical protein
KBOCBMGA_00316	CDS	237				hypothetical protein
KBOCBMGA_00317	CDS	1107	ychF		COG0012	Ribosome-binding ATPase YchF
KBOCBMGA_00318	CDS	975	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
KBOCBMGA_00319	CDS	1230	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
KBOCBMGA_00320	CDS	120				hypothetical protein
KBOCBMGA_00321	CDS	1068				hypothetical protein
KBOCBMGA_00322	CDS	1176	rnj	3.1.-.-		Ribonuclease J
KBOCBMGA_00323	CDS	1185	bcr_1			Bicyclomycin resistance protein
KBOCBMGA_00324	CDS	285	rpsF		COG0360	30S ribosomal protein S6
KBOCBMGA_00325	CDS	399	ssb		COG0629	Single-stranded DNA-binding protein
KBOCBMGA_00326	CDS	231	rpsR			30S ribosomal protein S18
KBOCBMGA_00327	CDS	864	modA_2		COG0725	Molybdate-binding protein ModA
KBOCBMGA_00328	CDS	480	yccM		COG0348	Putative electron transport protein YccM
KBOCBMGA_00329	CDS	831	nifB	4.-.-.-	COG0535	FeMo cofactor biosynthesis protein NifB
KBOCBMGA_00330	CDS	1158	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase SufS
KBOCBMGA_00331	CDS	1062				hypothetical protein
KBOCBMGA_00332	CDS	249				hypothetical protein
KBOCBMGA_00333	CDS	288				hypothetical protein
KBOCBMGA_00334	CDS	498			COG0789	putative HTH-type transcriptional regulator
KBOCBMGA_00335	CDS	159	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
KBOCBMGA_00336	CDS	369	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
KBOCBMGA_00337	CDS	684				hypothetical protein
KBOCBMGA_00338	CDS	660	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
KBOCBMGA_00339	CDS	1344	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
KBOCBMGA_00340	CDS	1284	uraA		COG2233	Uracil permease
KBOCBMGA_00341	CDS	465				hypothetical protein
KBOCBMGA_00342	CDS	957				hypothetical protein
KBOCBMGA_00343	CDS	741				hypothetical protein
KBOCBMGA_00344	CDS	732				hypothetical protein
KBOCBMGA_00345	CDS	939				hypothetical protein
KBOCBMGA_00346	CDS	594				hypothetical protein
KBOCBMGA_00347	CDS	1251	yhhS			putative MFS-type transporter YhhS
KBOCBMGA_00348	CDS	1224	pepT	3.4.11.4	COG2195	Peptidase T
KBOCBMGA_00349	CDS	1938				hypothetical protein
KBOCBMGA_00350	CDS	786	glnH_3		COG0834	Glutamine-binding periplasmic protein
KBOCBMGA_00351	CDS	1014	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
KBOCBMGA_00352	tRNA	91				tRNA-Ser(gga)
KBOCBMGA_00353	CDS	1236	norV_2		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
KBOCBMGA_00354	CDS	3741	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
KBOCBMGA_00355	CDS	906	cynR_2			HTH-type transcriptional regulator CynR
KBOCBMGA_00356	CDS	576	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
KBOCBMGA_00357	CDS	447				hypothetical protein
KBOCBMGA_00358	CDS	441				hypothetical protein
